"HolderAddress","Balance","PendingBalanceUpdate"
"0x4c8341379e95f70c08defb76c4f9c036525edc30","358659.353818634","No"
"0x6822ff01e9ce496e64cbae741846279b2211a015","751.940888603","No"
"0x41008ec4e9b77dfe3bc21f10b84b1dcda789d42a","0.028796215","No"
"0xd5e01ee9cfa63a85323df4bbc50ff1ca8721d248","10.639172082","No"
"0x8fd3a93633dca8763eae1f0e50b8961101dc07e5","0.098273028","No"
"0xc26554656bbb172703dcf9f450ed8c0eaf9d2487","1.180858239","No"
"0x75b0bbd46d7752cb2f5ffe645467e0ce6e389795","4.2414E-05","No"
"0x81d7d1dc2b8de78e68a082c858dacb5ed3631133","0.000125204","No"
"0xa538311df7dc52bbe861f6e3efdd749730503cae","0.001462318","No"
"0xde9d111b8f4130ff3a5b0978690f6a3b57f9930c","0.424027205","No"
"0x013140f3c6d14895959b9f7f398a4346bd9c69c6","32.655999251","No"
"0x3e7cf6bc65831c6326b623f3b8e91adf5a2662ea","0.000875955","No"
"0x51bc4b6db5d958d066d3c6c11c4396e881961bca","0.322589938","No"
"0x0f1e51228c789c3fc888d03dbe841165792047df","2.94051781","No"
"0x92b5a3f06fe24cea07a6f92aa94f2994d481afc8","0.253631121","No"
"0xd596d58285bdde7cbf4070f448e92f9aa69e329c","0.160598802","No"
"0x614dbfa429f2e0a7573f14e18eb8d7df01ab1476","4.277459829","No"
"0xc022d49458db3585d528ae182f49f69399903bab","3.360264072","No"
"0x7723ff0adaa5bc4e8515e84da438abe21635aa83","8497.17562104","No"
"0xa85a78a942fa046093e1d4440e5bc1c887fe3f7c","2.324815431","No"
"0x13c41e1f01a2ffd73d18f5653d6846aea6164f0c","0.242172962","No"
"0xd1e6abbbe168a5bb9b9b5de85a69e6e43bb942ba","1.519398269","No"
"0xba139847cd31ac73d2df5862dd1b9a1269b05bf5","1980.027587388","No"
"0xc9f77de0c736c1bbb2ee05876df937667fc24f7f","4.236323235","No"
"0xd9ed88862f0ebec8750e0c34d5985a1b87e85ed9","20.410561269","No"
"0xd03ad5964a8028f7a7c55b5f1451c88a4983ce5c","0.20684764","No"
"0x3e5281df33a1ce071492a172230b234612827bbd","3.074770445","No"
"0xb1040827cade94e2ca26ba1e79c750f3d621c9c8","0.098119397","No"
"0x3597f1635cd1b8e4dcfffd72496ee4037a08c73f","0.000220665","No"
"0xbf67e713ddef50496c6f27c41eaeecee3a9fa063","9.394E-05","No"
"0x9c705a173ab01929a29c68d1e3627f744a9ece24","0.202746241","No"
"0xbcaeb66c118c72904b717e736761802364968272","0.242575005","No"
"0x1f36d47953cbc200bf8b9eca3a233b88f878d8ec","0.059713543","No"
"0x588f14e8c026804353c768f3816d7b45d906f3b0","0.084606858","No"
"0xa6d6a1320fe6e26474b74623d4cdc02ba56073b1","0.435313461","No"
"0x15caac6fd6517a6e1deb8a888b53299418b07454","0.03319774","No"
"0x585020d9c6b56874b78979f29d84e082d34f0b2a","0.436102231","No"
"0x25e360718621c32613bd2793a245514c298299f9","0.002692126","No"
"0x9d3cbd9c7e56f09b2760115821b1e0632979bf02","3.065E-06","No"
"0x0d79cce030ae9654aa9488524f407ce464297722","0.109878547","No"
"0xb3c0bc50b421ba2106b8d358d9cbe13efc096418","7005.26660266","No"
"0x28c19e16cca909f75eb52552db515a61cbff77e5","7118.381441857","No"
"0x907b4128ff43ed92b14b8145a01e8f9bc6890e3e","0.020265454","No"
"0xc074e6fe27459284664ae7bf64f927a834fac40e","0.341202307","No"
"0xf7cbc909f845e249f0fb13a71dd960986b51bbad","0.458957351","No"
"0x11ce10b4da38b7ab5ff0ed7782ea5a381b39bdab","0.989271161","No"
"0x9fbc14032362d43f3cdfc89524a13e317d4a4788","0.019264721","No"
"0xf1d7808e5d992a79d2c25769f8e0358f3e7e3278","6.1034E-05","No"
"0xf145aa9e7472d617829a3bc8a139dec6c4407ba4","16.022132928","No"
"0x9d1b972e7cee2317e24719de943b2da0b9435454","0.001973052","No"
"0xa6a370bf3f98ba61481723cf45cc84fc5a4d5bb6","5.224427727","No"
"0xa5af6a7d9e3b65908e1e1d5ca80e7593495f5cfb","1.952688804","No"
"0x6c0ac58a28e14aa72eb4ba1b5c40f3b82b73da01","0.049046038","No"
"0x4c8a93c171b81b0b527e3bacc3cbd7b72ac8c748","529.197812389","No"
"0x984b39b4d5dbf81c4fa7dcc1501f27b52dc74c5d","0.002939561","No"
"0xeafa390dafd662a55c905631215e7ce4afe21a7d","1.376010308","No"
"0x7c95176406181f8f8b3c4b3b756a1994d77a510c","1.077E-05","No"
"0xc45b3e05102a17eec215d17afb756f501552b5b8","0.03794496","No"
"0xadada5fe127534f8f35fef971d0df08cf7ca5688","0.30625551","No"
"0x9b269141e3b2924e4fec66351607981638c0f30f","0.329963984","No"
