"0x000000000000084e91743124a982076c59f10084","1E-18","No"
"0x0000000000007f150bd6f54c40a34d7c3d5e9f56","1.4680065E-11","No"
"0x0000000008c9f3e47c663451c87dc7ae4d029c9b","1E-18","No"
"0x000000003a7cd5b15e460f73976b267544726f5f","1E-18","No"
"0x00000000e8080db3ed60313725643d38bec42071","1E-18","No"
"0x00000000e8b06d9bf77ba40fc89e4eaa4f225e5c","502.863226184569","No"
"0x000000917de6037d52b1f0a306eecd208405f7cd","1E-18","No"
"0x001c88d92d199c9eb936ed3d6758da7c48e4d08e","10010.2264558444","No"
"0x002de9b27a3ec512700ec545eda808af5543f610","924.320775276207","No"
"0x00617cac816fbe9dbea1f4f62668e3bacd0d765d","60250","No"
"0x007f0b789191e9f2213c2ffdd0737aadd33efda3","60675.2999054177","No"
"0x008c402f80d5ba8de675877e1dd40b7dabbeb434","15029.9076843658","No"
"0x00c9eb7cf1aee948b3ca6e30872bbd74e00fb98c","3507.20664509901","No"
"0x00cbc670efc807b020c6118812a8b45677a9c3c9","13370.0845208346","No"
"0x0108346f70514fed9e67421fffd638aec47fb4d7","2871.36646298516","No"
"0x010ec5ac7f9e0ac5b991172b65bd9b00feb38428","20351.6843793792","No"
"0x01199c7c4d490fa953ed5e452a2c7ebf43fef48b","15129.9953846888","No"
"0x0136746d2115d3b6f1a34919bae15708f1bf0b68","8962.5735094295","No"
"0x01c441865d36b8df9a45b5cedcb65040436694a8","4780.599426842","No"
"0x01e447824dc7f398888461d0a94d7e24a2efda6b","500","No"
"0x01e76e6437efb5aed4cb26770b5f609ceb35e20d","11024.1514023111","No"
"0x021cd2b66e8769a0e7312e90f2fc70be7a8b7699","4949.76204703078","No"
"0x023991ca19d5d295ad51583e87992598773368d4","701024","No"
"0x029de61fecf45feea692bcef444a3ff91e24a712","1704.64602720116","No"
"0x02c0a7e57fd97b9cd65396585cbeb494555e0e68","2259.41571651526","No"
"0x02e163dae10b921c7eb874387264f51c18734377","1963.25480092827","No"
"0x03f18f8075e6324859f53ba2418bea1a6a6dea98","100251.476612551","No"
"0x03fc672dc054a62a13348c283427f0db90db8ead","113801.819686216","No"
"0x04877e617696929a3a36276053154cf7a64415ba","220544.896291763","No"
"0x04b70588f0327a668d6ab01e9a05aca642a896d9","0.052029155941155","No"
"0x0512ae267da7e29ec7d83163d96e5d010b437d51","3477.03011478823","No"
"0x05164640c582336221ccac619c2cd9f0fe687773","10581.6018408335","No"
"0x0527111d451b6d3a55bada3d6363c7295197db36","18482.5420416719","No"
"0x053643d150f25a3d4857b4db3f33d2fe2f22d08f","3582.62679423779","No"
"0x057231143f8a3e5fc8ae5633159c64ffd38663d2","100000","No"
"0x057fd17a3b55db70c1033c88b4e2376bf5a8fdba","13400","No"
"0x05a2b22ee632a7f735e0a5d8c437cf721c396a2d","1704.75512012529","No"
"0x05a2c36a14ab81a83ac2453c31f625d8421771a9","10321.710541825","No"
"0x05b284a82ff8e953a19ad55d57cf7570ee4c2b09","700","No"
"0x05b4cac88891e58ff4dd40dbed2f2c3c8b6b69f8","500","No"
"0x05ebbb812637a72a2836558fc8eb6ae32cc0967a","1300","No"
"0x06284bd3abb2afdc3c36ac28e6a7d8b36a165f1d","1500","No"
"0x06452a1d3bb5a63b864a7263640b5b1581785b46","100774.622984735","No"
"0x069af60d5b23e65e6119d67fde55b4bb68221f84","98961.1292026869","No"
"0x06dc0da48690d4c99fe8d162877adf5f6f3c0054","40622.7986379796","No"
"0x0701b91f7058b8f9bcb987e0131453f68becbfc4","1013.23433556429","No"
"0x070797d127dc7371fde4696ba9d44d8d6963f6ed","61386.4200523876","No"
"0x07080cda23f38bcf3776f5791eeee346f3872839","10523.0217533071","No"
"0x074a843dd0212d4a2b59b979af3404d346034ba7","61317.5592352486","No"
"0x07bcc48fcb38467524cc6e514218a0eb1e72906b","32167.1664916859","No"
"0x0832e2d34d2496697c477f54d7c221f9e6be77a7","5164.34379419744","No"
"0x08608176e1d6ac5be11de8403805d4b339899a1b","569.813782088313","No"
"0x0862d895cc5dd7c944176d3e5d8d9e2e87831269","393156.258458441","No"
"0x08648b926d95051743cfd87523bd25305041a187","66","No"
"0x0884e58defe5178c286bc2cbf7349b1079e6dfc7","14321.1197565428","No"
"0x08bb115527d6bfc46cf2df144e4303dec75d0161","226760.182017549","No"
"0x08be6e7672d69040bc94edb8d9f1e9a53caec9e6","4144.72292817265","No"
"0x08f03850f2ddb31a1522dd91e7c531eabfa6576a","17284.6230354373","No"
"0x092796c37aadae85098e29c9e0f9ea4f3850e301","378892.941268539","No"
"0x092cf09359ced5624d9820848bca694c1846f9d2","7561.18891655719","No"
"0x094edef2a24b37e6182f1714bb0c555262d3694c","23744.4765308919","No"
"0x0993ed2f251195a1d56d021f28abc68ec56870ae","3601.15617611674","No"
"0x09ab720be0deda7f664e5dd15c5f33472da0e0fe","8000","No"
"0x0a09181df4e4512602d976b02f25478957316306","45231.1570799114","No"
"0x0a10f8bc23bb07b585e8380b5408cabb9c62cb75","4794.3858922835","No"
"0x0a373008f6712aed69d699bca4c72cb71666c627","105598.111962341","No"
"0x0a8b2f2e2ce55df65084ab6d6fb990796b4f9dd2","5522.14464319485","No"
"0x0acaf9238590b2506d817916e067fea97bcaab36","16961.6549012212","No"
"0x0acee45109de95c45f376acdbbdc87f7b914fa79","0.410336846637224","No"
"0x0b01aa71299b0924116d77314fe6136c8a5d30e0","13223.7825125076","No"
"0x0b11e6ff6f53fc2f3ee9c3d092cbd350a8145b08","77372.5257482211","No"
"0x0b151fcd329402c3b5eab284f85a90c05249ed26","13012.3556338631","No"
"0x0b17bfb99ee3e09e6d0d3cd51f3a72f29ead5eb4","914.129380039961","No"
"0x0b2a56b3f7406b9780b81f6b1eaf135f0e001c2b","5364.14936295425","No"
"0x0b571787b3c5f811f6e6887e3aa9ccd7b62ef309","2626","No"
"0x0bbb536fbf1a6b51891347fbec1e11cbb720ff04","2567.54672159769","No"
"0x0c1932bf2890932fbbbf047ab288ba226800dde1","363558.188108245","No"
"0x0c5fd37855dd649179818182e57b2327d3e10e18","34566.313184846","No"
"0x0c91f4241acd611decc051217e04aac68e2df361","20606.8869858415","No"
"0x0cb09cc5bb30e724461e705416f07a423d69ee44","3732.03375174775","No"
"0x0cbd069ffe3f1e7c4d8170824d3fcf1a4c48067d","36573.0390793368","No"
"0x0cc4af26b967e199542ca31f8bf1a8454150d83c","2000","No"
"0x0cd02e61d519a0ae8e44185107db09ae2008688a","907.228544780982","No"
"0x0d56df6c5acf6e0b40c58b67bb8a2ae0ff660fd5","28075","No"
"0x0d5fbfe29dd4460d80d6441d2f0cfdadb3f80e04","92209.2070463565","No"
"0x0d6dca3dc478985c7b54683db22a9195f0cd3f1d","25663.9453620583","No"
"0x0d7a4adaf785aab2bc4603e366a130c7b8d39854","2272.02623024325","No"
"0x0d91407e55f1fbe557f28dbf27b96099fa62a88f","11603.09490822","No"
"0x0d945a3d4c123da6085d5a07f8c0c8493afb0678","0.041787323104392","No"
"0x0d9b25e587b4ce60714ca81830efd9338cc7bef7","1772.26545301974","No"
"0x0e2529219d5618f2893fc49daad4c8c23218f368","100000","No"
"0x0e5d58bb72dded9b36f108bc8f7599b2b8f1b7c0","30000","No"
"0x0ec35bcbeca4927b89ef330789be402004c01ab8","2.39816468435094","No"
"0x0f0ae1f1f4d529351e188f7f75f507b53a3b0558","2350","No"
"0x0f103cfcf0694a9ac13f8a61dd431309b1f0498a","183332","No"
"0x0f4f96d028336badfda70eb5284a134458fc1601","17056.7818649944","No"
"0x0f53529c2c155388304763a15931367d604fc8f4","78786.3721625466","No"
"0x0f85f5e6dc24496e456d3cce66759985d290ca97","250","No"
"0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56","27986.8002703758","No"
"0x0fea2126f24934a237a1cda032d03101f93d7ab3","8040.62719646537","No"
"0x102dd8791ce41e60a9122e2868216902b3e761e6","2778.57591889306","No"
"0x10584197d4b80e8f6fd4e11c5a6b1cac6b75fe56","7.80735587945028","No"
"0x10b9816ddfd96c0fd72bfc7f61d5bb2241691c47","7432.82199443254","No"
"0x10e937db4fa0b6ca203be3a03876e9c866271fd8","563","No"
"0x10f801a7b63c8389cf69961b7f320278592fcc65","20","No"
"0x112129a6381f67919f5afe1ae73e08d6351daa2a","41383.5094814016","No"
"0x11260a3478df43cc021738175dca521f0f0af892","29352.9096786753","No"
"0x112dbc4440f5c4b076d6a0b19282925c08e89252","6148.07425693457","No"
"0x114ddd184f5f80a1c6ce0a03bd125dc1bf2c443e","17291.6275645922","No"
"0x1189800a7a3ee435b21b04f9589fd8e482c98e0e","3548.18715627824","No"
"0x11a53ad00aa7d96cfd023a56b4a9966184bc7e60","1290.62599336394","No"
"0x11ac37dd8b315a08e61299a878a7259330e1edd2","5000","No"
"0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","8701.33193119813","No"
"0x124c2acaccffaf0b7a2fd62d1375434253f9d77c","4528.26301904747","No"
