"HolderAddress","Balance","PendingBalanceUpdate"
"0x41aee162e9fab98ad04c5a79d1316d6eb26ad048","703880466.43","No"
"0xaaf70e052b76c9bd177e24a0e249f17cc3486ea0","7777777.77","No"
"0xa12e810423987f6af17d680a051a79d5645f4c70","0.555555555555556","No"
"0x81de9be5dcb080db6e8fc6ff76836959c228a899","97777.7778412699","No"
"0x99896ba5fde6ced06569cf848982d2c7779d2694","67464.1309576797","No"
"0x2b9e1b13ce2338f05b8b02c14652bb499c665845","4674269.6","No"
"0x1eb66b110bdc8d427605e7283dab013caec25f93","1","No"
"0x13d2839c2109dca358d8dd33b98db19ccec7beed","1546749.75979027","No"
"0x414b0de19d69c18657bcef0f30c72500598b1b88","4654559.53922145","No"
"0x4126ac8a3813068ece67b47489e2aea4b66226d8","29888.0984184588","No"
"0x8de65723f6b3cef89b704331f5e1e954f2d25472","2757.47336408884","No"
"0x3cb26e6c055f42e685d52b1e3783c626c56cd2ed","20000.0419290236","No"
"0xb10e56edb7698c960f1562c7edcc15612900c4a5","1E-18","No"
"0xa3ccee9123c6f69ac2005aca394f6ae1ed3d0814","0.0836376581240903","No"
"0xf3a29039c62f1ef407eb279daa29b4cda34ce2de","2098.51239060985","No"
"0x8739085b57fb472e17301ffb944ec38bef15dda4","5381.13341937465","No"
"0xcf9cb3944397da44b82ad16ba256e15ee2c9bbe7","2382.68729187635","No"
"0xb3c3101159e28393350ab25d7e84cb74c2b7979a","816.972454514447","No"
"0x008099721120907e637ec9633312d926d666c146","1168.56320118709","No"
"0x2ae7554a872fcdfee8a3d4d7630871da8833add8","0.000311783363944849","No"
"0xbb37e68f0b326e272e239fc43c5fe921add6d8a5","276.713178880226","No"
"0x00000000acd5ca17eee6d92d9ca121543126cce1","1E-18","No"
"0x91f554adbd461e6f23db511e64d6416e2ed09cd5","190000","No"
"0x517ad6bcc58b22643b01877148f3f5ddabcb511b","10523.3457896755","No"
"0xc4823c655988c729ac5117d607bcad52b5b23fe5","14016.8701126443","No"
"0xd2ea2efcbf929b2173bba34b969162b63ee18b54","4440.54111408331","No"
"0x45afe58a22f15015a5015eb86cdcaaf6f70c8340","17141.8331314038","No"
"0xf6168297046ca6fa514834c30168e63a47256af4","68616.7609366846","No"
"0xa77a7e15daea073e7ba9cfee37b6ea7a247af6b7","91.7371264390785","No"
"0x7d8d133d74058c0a78c03792aa5fe702016149e1","2540.8749218788","No"
"0xa600931f98d0976ed98be2fa141f8877e4e010b4","48930.2341438393","No"
"0x857456e6abfbab1160f454efb552035acd2228f0","49764.8260560568","No"
"0x91d840a188a0bbc4ed11363ff71480d354ad76f9","4879.29168454764","No"
"0xfab738889b445d589f85727c05fcb16c935b19be","2429.27525264477","No"
"0xd1e9224d1219ee958e337104390657004ee590d1","803.23533479385","No"
"0x5e14d7e4b18ec58365d6b32c52bb7cb989e6b06d","478.79050530437","No"
"0x8fe3ad6de766ebe60629a3972298a1f7304557f1","1624.43290407883","No"
"0xc23bf847eafddc73ec23923d91c5537ad9a2a41e","3742.91340036086","No"
"0xf466904eed9543feaffbca6543e9114c4c90df91","2082.78654277339","No"
"0xb9295995b4db7122e452879d95b0c556a7b66156","1640.3216378143","No"
"0x09c7074f58f8bf2b12498dc51ac155e72a8cdc07","4336.4702785611","No"
"0xdc064ed0f4e823f59b1d0718afe88ef597f942f6","2163.01972668787","No"
"0xce542f26ec23edfab597802f5444d5422c601d1d","2157.44924096984","No"
"0xe83300f76676005b83d4f98d0e6b6c55aa81a6fb","1250","No"
"0x83b1ef2e373e58f4671f5756c74e8142dbfbbbe1","8798.61476939096","No"
"0xa3b43e9e3ce986b988a9d12e8c3ffa9e56481ac5","1214.72769614687","No"
"0x93eb6d8737cd8aa4a3ab098de86adcb669af6bf2","1077.30399367314","No"
"0xd067b6c8700f8c81f9eca3dae22fce6b7d352d63","1940.31406932343","No"
"0x969881d00c63a2d97429165e54ecaa2b5218fafa","690.233636077005","No"
"0x0ed354d5f1eff2791d126f554332c8b337c5e8e9","8076.85212293691","No"
"0x465bdc5dbb5863a25867e1695c5618116539878f","204.552290253765","No"
"0xff0a7b7e9d94a85cc41360e141e500f1505fd6b4","7271.99556375227","No"
"0xc6b82fe12cfb659408c80b960a56f1ba1415b25f","1000","No"
"0xf55ee63fb00b798679453a4bda8084e709052bdf","0.924872218604342","No"
"0x8ffd7ae0d702d3750c1ffaff4be6e5b04bd903bc","665275","No"
"0x4427c9690316cebd518e44d1696ed2b7acafc782","742365","No"
"0x6cdfdc970f1d82342cfe4db96ef04491e55e2164","689674","No"
"0xf988ae3f6af5067d509d34419320090589be7418","698369","No"
"0x05055bf715c3fc138c0f6b6585a621a5c6bd8286","710654","No"
"0x388411e858cb11414b7eeccf26c8c6a2c23ec52f","136363.6","No"
"0x95938cd87e7b6540be27d44c7577ad4fa8b85a72","17778","No"
"0xfc10f3672a5800a9c35c61769fb345652ea334ff","17777.7777777778","No"
"0x27f7e530d0c1ab780d8d6962e9cfd45a9c96d8b9","75000","No"
"0x01897977aebf32375ab53f5c7149fad848ce354e","17777.7777777778","No"
"0x5b02da8420dd9f77a33c6e2b22dc87fe22c17a30","8045.71428571429","No"
"0x2f595c056e785e13579128df27cad2968d034ba4","0.888888888888889","No"
"0x1c1e2432a546debd7a8b860099bc984b93902a31","44444.4444444444","No"
"0x3a38b3ce68378c9e725cc67419f3ac4d6bbea39f","5.7142864E-05","No"
"0x02da3f614f7b6235da576a294a997a494c3c3828","2307.5420919305","No"
"0xe72cb3669cdbc31f742f1578f3359d5a9de449c1","4E-12","No"
"0xafd0a4775bc7a1e7a857cb0402b57a8aec0e4750","12174.4129038756","No"
"0x82e8d7757b507c6b40aaa1b1fc966ced2681674b","17777.7777777778","No"
"0xe3db42b9c80c54030e45a3072b59494c7cda10f2","35702.8571428572","No"
"0x71e73013573acb51062ca174fad2d60fce92fa6c","9337.6605920401","No"
"0xaa8f2c14065e74c371b604df46c362f9b44adf4b","110070.999235176","No"
"0xa8c13f5378f09f184c91172cfb7d7e61d9f3370c","5028.57142857143","No"
"0x9cd1eb60b24f2ba125b9a49ca6bef1f9310ab115","431.28328821068","No"
"0xd4c435c026817ff34b62adfe9a5136317ab23a10","10025.8896943708","No"
"0x16ec5ee1cc431ca95de00b6c88d21d0b4d3fc2a6","500","No"
"0x6031a602eb358cfd8426908516d3486782fcfb13","9403.42857142857","No"
"0x0e0de76a6273377287bd3c54b1a1be1c3c426240","774.150095965688","No"
"0x83886e746709e5b5bad92b896999abdbec349aaa","1546.16254818882","No"
"0xc3fb2c5a711fee3b472a9369ee21ac23c96fce98","772.013352328976","No"
"0xb003543e80cea83462a2dc2d7771c9a69e7278b1","8045.71428571429","No"
"0x7d2cb87836b8e8aa309cf229e2390973fcde1826","8888.88888888889","No"
"0x74ddb6bcf95591be5cb20dad1d1d40f62f396e2d","15022.5538524997","No"
"0xefde29b6550ae1c1479158d520717b254b15ad1c","14286.7166666667","No"
"0x4524086306220fb49ffcf1ff0d0b4727daad84d8","4318.14279260775","No"
"0xc7deac1cd31e0db77aa8af7ad8ab0cba45c19342","51295.3261243343","No"
"0x000000003a7cd5b15e460f73976b267544726f5f","1E-18","No"
"0x3b6a7981738c0634002b3a8790b313d96ac6c33b","36331.0656277537","No"
"0xae5fbd6ffac3645d2896c65f2a0e8a064177d470","6537.14285714286","No"
"0x53b2a7dc3155c265e05f6d6ef4bc5df19b300613","6537.14285714286","No"
"0x841b76b9830c9114f5f817a7a044118fc1f95f95","17761.9047619048","No"
"0x55686efaa668d8bec931be8a1ecc9178713e48be","2525.63562777007","No"
"0x1f916bbf39ab189a9e3d9e1823a7b1a8e9e5f204","6067.51436798828","No"
"0x39889f2cac90aa0342e850428e83debb438a8fbf","14478.8651147175","No"
"0xabcdd98ab4da9c41392cb08d5b701324fab7487c","40250","No"
"0x08f12eba39ff1a6882ae67fdc7719e002872b087","11500","No"
"0x2f961aa26e4886db95ddc0683d4ee1da1e247215","57500","No"
"0x0b705beed6cf60ce9b93f4a774535700a865ab40","28750","No"
"0x87c0531230298872f542a483a65410b6dfb6a118","57500","No"
"0x4cfd716e8bc5fcb7919a656e051232e41b820e0e","13800","No"
"0xf1714600a395509a50b587c0d848330a62df0b3d","2000","No"
