"0x1c3d378c4471da162b2384559bc3ac61f1bc1813","1100000","No"
"0xf0f3817f2e67a2bd9f0a0cb4e3610dc897d6213b","1238195.49180539","No"
"0x47de2e449e9b58ddba50c903c78bc94713f9fa4d","1250000","No"
"0x404810751045b22686feb021b1d6ca8981c267df","1237500","No"
"0xa8c4cb9a481fe65542ee90e379058667210ff90c","625000","No"
"0x42df8630be8f4162d302cd4967735e7594a54fa6","500001","No"
"0x53f470a909d7ce7f35e62f4470fd440b1ed5d8cd","300000.000168","No"
"0xc5fa57166c573b025a4f7aeb030f402fb94ea4c4","300000","No"
"0x2489146cf124a6900ba46c6f76f18ec76d5068b9","200000","No"
"0xcd1fa77cb240e0d3baaeaf290be650e74e357d80","170000.341891909","No"
"0xc7c022bd85529bed1b92de4ba847f3f4e8fd5cbf","170202.472496727","No"
"0x35a8737adf10cc393cd15c2ed6a701fa70b084b3","212500","No"
"0xc6ddf90790b433743bd050c1d1d45f673a3413f4","722706.216109","No"
"0xa01cb89a6436fba451e143f8bb02e42f9a773f95","468750","No"
"0x51b6dbf70d58201158b264ab6d549bd6b2f70754","468750","No"
"0x649416eb80e7c9ede7ac8ce777fa210d2ae4bce9","376150","No"
"0xbb418c47bebff00d4a0bfffd6b066dffbefa474c","360578.23","No"
"0x61580ab72e647f32bbb1939abdc7c0de49371a08","360669.23","No"
"0x1791ef76a0b0451457b244b2d2fe414237992cc6","310422","No"
"0x230d5e2678c1534b0a8bcfa18ea271f6cbf7b498","250656.54","No"
"0xc2b06cfdf8d14060b83fd6fc2d01b84d63d3b621","217791.54","No"
"0x137a590a40cce0868e192cf742442c7e25c9ac48","200000","No"
"0x2e55afecceecb70f13919c7110fd766356e3a41a","150000","No"
"0x8e238b127f370fdac5660331db1dfc27f0d51583","2163465.38","No"
"0x9d3e3890bc0c9928fc5063413d79b9f424417bee","550329.92","No"
"0x8b90b067d02132fc7c5cdf64b8cac04d55abc2b2","480769.23","No"
"0x3706f5754d41efaed8e70d49826f035fa1b0c328","370000","No"
"0xbc622a3c5a29b73c90898e36f9ac19b4dc87cd34","328836","No"
"0x4c1c0dae818337fb76ec961b8dc3fe200cf5b984","288479.38","No"
"0xf82ee07ccf641dc19dceeae8d3dd86f1efc8a0d1","252538.46","No"
"0x5f6a4215fe729870a437f29d3b3278e27c8789b0","252423.07571","No"
"0x4233168fe150776ba6f8cda98c90411b54551502","216346.54","No"
"0x5eb035de5ea865111067be18710da7b54dd7d188","216361.54","No"
"0x892da357d355e8816ab5fdfab89801e932606dfe","144307.69","No"
